,Produto,Total_Receitas_2018Q1,Total_Receitas_2018Q2,Total_Receitas_2018Q3,Total_Receitas_2018Q4,Total_Receitas_2019Q1,Total_Receitas_2019Q2,Total_Receitas_2019Q3,Total_Receitas_2019Q4,Total_Receitas_2020Q1,Total_Receitas_2020Q2,Total_Receitas_2020Q3,Total_Receitas_2020Q4,Total_Receitas_2021Q1,Total_Receitas_2021Q2,Total_Receitas_2021Q3,Total_Receitas_2021Q4,Total_Receitas_2022Q1,Total_Receitas_2022Q2,Total_Receitas_2022Q3,Total_Receitas_2022Q4,Total_Unidades_Vendidas_2018Q1,Total_Unidades_Vendidas_2018Q2,Total_Unidades_Vendidas_2018Q3,Total_Unidades_Vendidas_2018Q4,Total_Unidades_Vendidas_2019Q1,Total_Unidades_Vendidas_2019Q2,Total_Unidades_Vendidas_2019Q3,Total_Unidades_Vendidas_2019Q4,Total_Unidades_Vendidas_2020Q1,Total_Unidades_Vendidas_2020Q2,Total_Unidades_Vendidas_2020Q3,Total_Unidades_Vendidas_2020Q4,Total_Unidades_Vendidas_2021Q1,Total_Unidades_Vendidas_2021Q2,Total_Unidades_Vendidas_2021Q3,Total_Unidades_Vendidas_2021Q4,Total_Unidades_Vendidas_2022Q1,Total_Unidades_Vendidas_2022Q2,Total_Unidades_Vendidas_2022Q3,Total_Unidades_Vendidas_2022Q4,Nome_Produto,Unidade_Produto,Referencia_Produto,DataUltimaAtualizacao_Produto,NomeMarca_Produto,Complemento_Produto,Classificacao11_Produto,Classificacao12_Produto,Classificacao13_Produto,Classificacao14_Produto,Classificacao15_Produto,Nome_Class_11_Produto,Nome_Class_12_Produto,Nome_Class_13_Produto,Nome_Class_14_Produto,Nome_Class_15_Produto
7008,370985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.74074074074073,55.37037037037037,110.74074074074073,110.74074074074073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,MACBOOT CASTILO01 HAVANA,PR,CASTILO01,2022-07-14 00:00:00,MACBOOT,HAVANA,1,3,3,3,173,CALÇADOS,GERAL,GERAL,ANUAL,SAPATO SAPATENIS
7009,371014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.9259259259259,221.1111111111111,221.1111111111111,147.4074074074074,351.2037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,6.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMBRO GREM OUT RSA 3G160992/19,UN,GREM OUT RSA,2020-10-03 00:00:00,UMBRO,3G160992/19,3,2,1,3,248,CONFECÇÕES,ESPORTIVO,FEMININO,ANUAL,CAMISA TIME
7010,371015,0.0,0.0,0.0,0.0,0.0,0.0,553.3333333333333,184.44444444444443,553.3333333333333,276.66666666666663,0.0,0.0,46.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,12.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FILA FR LIGHT 2.0 RSA/BDO/PTO,PR,FR LIGHT 2.0,2019-11-08 00:00:00,FILA,RSA/BDO/PTO,1,2,1,3,195,CALÇADOS,ESPORTIVO,FEMININO,ANUAL,TENIS RUNING
7011,371018,0.0,0.0,0.0,0.0,0.0,0.0,288.14814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NIKE 928109/011 PTO/GRF,UN,928109/011,2019-07-05 00:00:00,NIKE,PTO/GRF,3,2,1,2,1,CONFECÇÕES,ESPORTIVO,FEMININO,INVERNO,ABRIGO
7012,371033,0.0,0.0,0.0,0.0,0.0,0.0,276.85185185185185,498.3333333333333,332.2222222222222,110.74074074074073,0.0,332.2222222222222,55.37037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,6.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO FALCON2 4141620 PTO,PR,FALCON2,2019-09-05 00:00:00,MIZUNO,4141620 PTO,1,2,2,3,195,CALÇADOS,ESPORTIVO,MASCULINO,ANUAL,TENIS RUNING
7013,371034,0.0,0.0,0.0,0.0,0.0,0.0,332.2222222222222,110.74074074074073,442.96296296296293,110.74074074074073,0.0,55.37037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO FALCON2 4144646 CZ/GRF/,PR,FALCON2,2019-09-05 00:00:00,MIZUNO,4144646 CZ/GRF/,1,2,1,3,195,CALÇADOS,ESPORTIVO,FEMININO,ANUAL,TENIS RUNING
7014,371035,0.0,0.0,0.0,0.0,0.0,0.0,243.70370370370367,426.4814814814814,243.70370370370367,0.0,60.92592592592592,365.5555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,4.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO ARROW 4144305 PTO/AM,PR,ARROW,2019-09-12 00:00:00,MIZUNO,4144305 PTO/AM,1,2,2,3,195,CALÇADOS,ESPORTIVO,MASCULINO,ANUAL,TENIS RUNING
7015,371037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.85185185185185,1218.148148148148,332.2222222222222,55.37037037037037,166.1111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO ATLAS 4144306 PTO/PTA,PR,ATLAS 4144306,2019-08-14 00:00:00,MIZUNO,PTO/PTA,1,2,2,3,195,CALÇADOS,ESPORTIVO,MASCULINO,ANUAL,TENIS RUNING
7016,371038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.1111111111111,0.0,221.48148148148147,110.74074074074073,498.3333333333333,166.1111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO ATLAS 4144306 PTO/AZ CL,PR,ATLAS 4144306,2019-08-14 00:00:00,MIZUNO,PTO/AZ CLARO,1,2,1,3,195,CALÇADOS,ESPORTIVO,FEMININO,ANUAL,TENIS RUNING
7017,371039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.33333333333326,929.9999999999998,206.66666666666663,51.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO ACTION4144307 PTO,PR,ACTION4144307,2019-09-05 00:00:00,MIZUNO,PTO,1,2,2,3,195,CALÇADOS,ESPORTIVO,MASCULINO,ANUAL,TENIS RUNING
7018,371040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.33333333333326,516.6666666666665,206.66666666666663,51.66666666666666,51.66666666666666,0.0,51.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO ACTION4144645 CZA/LL,PR,ACTION4144645,2019-09-05 00:00:00,MIZUNO,CZA/LL,1,2,1,3,195,CALÇADOS,ESPORTIVO,FEMININO,ANUAL,TENIS RUNING
7019,371041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.48148148148147,286.48148148148147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,MIZUNO 4140000/6593 AZ NOITE,PR,4140000/6593,2021-12-16 00:00:00,MIZUNO,AZ NOITE,3,2,2,1,243,CONFECÇÕES,ESPORTIVO,MASCULINO,VERÃO,BERMUDA BERMUDA
7020,371042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2962962962963,0.0,0.0,16.64814814814815,80.74074074074073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4140000/7555 BLUE DIREC,UN,4140000/7555,2021-12-16 00:00:00,MIZUNO,BLUE DIRECT,3,2,2,1,243,CONFECÇÕES,ESPORTIVO,MASCULINO,VERÃO,BERMUDA BERMUDA
7021,371043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.66666666666666,42.22222222222222,0.0,21.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4006130/9878 DARK SHADO,UN,4006130/9878,2022-10-01 00:00:00,MIZUNO ,DARK SHADOW,3,2,1,1,243,CONFECÇÕES,ESPORTIVO,FEMININO,VERÃO,BERMUDA BERMUDA
7022,371044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.8888888888889,308.8888888888889,0.0,0.0,25.74074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4144017/090 PTO,UN,4144017/090,2019-09-26 00:00:00,MIZUNO ,PTO,3,2,1,1,243,CONFECÇÕES,ESPORTIVO,FEMININO,VERÃO,BERMUDA BERMUDA
7023,371045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.59259259259255,91.85185185185183,0.0,0.0,22.96296296296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4144016/7650 AZ,UN,4144016/7650,2019-09-26 00:00:00,MIZUNO ,AZ,3,2,1,1,243,CONFECÇÕES,ESPORTIVO,FEMININO,VERÃO,BERMUDA BERMUDA
7024,371047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.77777777777777,55.18518518518518,0.0,55.18518518518518,55.18518518518518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4138743/104 AZ,UN,4138743/104,2019-11-08 00:00:00,MIZUNO ,AZ,3,2,1,1,243,CONFECÇÕES,ESPORTIVO,FEMININO,VERÃO,BERMUDA BERMUDA
7025,371048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4135972/7573 VERM,UN,4135972/7573,2019-10-30 00:00:00,MIZUNO,VERM,3,2,3,1,302,CONFECÇÕES,ESPORTIVO,GERAL,VERÃO,CAMISETA M/C
7026,371049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4141352/133 PTO,UN,4141352/133,2019-10-02 00:00:00,MIZUNO,PTO,3,2,3,1,302,CONFECÇÕES,ESPORTIVO,GERAL,VERÃO,CAMISETA M/C
7027,371051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.94444444444444,66.5925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4135973/090 PTO,UN,4135973/090,2019-09-26 00:00:00,MIZUNO,PTO,3,2,3,1,302,CONFECÇÕES,ESPORTIVO,GERAL,VERÃO,CAMISETA M/C
7028,371053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.72222222222223,0.0,0.0,0.0,13.87037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4140802/7560 RSA BRIGHT,UN,4140802/7560,2020-10-16 00:00:00,MIZUNO,RSA BRIGHT,3,2,2,1,150,CONFECÇÕES,ESPORTIVO,MASCULINO,VERÃO,CAMISETA REGATA
7029,371055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.33333333333333,126.66666666666666,42.22222222222222,42.22222222222222,42.22222222222222,63.33333333333333,0.0,0.0,95.55555555555556,119.44444444444444,23.88888888888889,47.77777777777778,102.96296296296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,2.0,2.0,3.0,0.0,0.0,4.0,5.0,1.0,2.0,4.0,MIZUNO 4137152/090 PTO,UN,4137152/090,2022-09-08 00:00:00,MIZUNO,PTO,3,2,2,1,243,CONFECÇÕES,ESPORTIVO,MASCULINO,VERÃO,BERMUDA BERMUDA
7030,371056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,74.0,37.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4138809/8124 PTO/PESSEG,UN,4138809/8124,2019-09-26 00:00:00,MIZUNO,PTO/PESSEGO,3,2,2,1,243,CONFECÇÕES,ESPORTIVO,MASCULINO,VERÃO,BERMUDA BERMUDA
7031,371057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.85185185185183,229.6296296296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4144016/9939 DARK SAD/P,UN,4144016/9939,2019-11-21 00:00:00,MIZUNO ,DARK SAD/PTO ,3,2,1,1,243,CONFECÇÕES,ESPORTIVO,FEMININO,VERÃO,BERMUDA BERMUDA
7032,371058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5,259.0,0.0,0.0,18.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4141789/090 PTO,UN,4141789/090,2019-09-26 00:00:00,MIZUNO ,PTO,3,2,1,1,243,CONFECÇÕES,ESPORTIVO,FEMININO,VERÃO,BERMUDA BERMUDA
7033,371059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.44444444444444,295.55555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4005604/7568 PTO/BL,UN,4005604/7568,2022-10-20 00:00:00,MIZUNO,PTO/BL,3,2,3,1,243,CONFECÇÕES,ESPORTIVO,GERAL,VERÃO,BERMUDA BERMUDA
7034,371060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.77777777777777,165.55555555555554,0.0,110.37037037037037,27.59259259259259,55.18518518518518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4138743/090 PTO,UN,4138743/090,2019-11-08 00:00:00,MIZUNO ,PTO,3,2,1,1,243,CONFECÇÕES,ESPORTIVO,FEMININO,VERÃO,BERMUDA BERMUDA
7035,371061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4141352/7654 AZ NOITE,UN,4141352/7654,2020-01-02 00:00:00,MIZUNO,AZ NOITE,3,2,3,1,302,CONFECÇÕES,ESPORTIVO,GERAL,VERÃO,CAMISETA M/C
7036,371062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.22222222222223,0.0,0.0,154.44444444444446,167.037037037037,20.185185185185183,20.185185185185183,40.37037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,8.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4141470/104 AZ NOITE,UN,4141470/104,2020-10-16 00:00:00,MIZUNO,AZ NOITE,3,2,3,1,302,CONFECÇÕES,ESPORTIVO,GERAL,VERÃO,CAMISETA M/C
7037,371064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.33333333333333,0.0,0.0,84.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4144213/9878 DARK SHADO,UN,4144213/9878,2019-11-20 00:00:00,MIZUNO,DARK SHADOW,3,2,3,1,302,CONFECÇÕES,ESPORTIVO,GERAL,VERÃO,CAMISETA M/C
7038,371067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,111.0,0.0,0.0,92.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MIZUNO 4144212/641 CZA CLARO,UN,4144212/641,2019-10-31 00:00:00,MIZUNO,CZA CLARO,3,2,3,1,150,CONFECÇÕES,ESPORTIVO,GERAL,VERÃO,CAMISETA REGATA
7039,371068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.87037037037037,55.48148148148148,55.48148148148148,0.0,13.87037037037037,41.611111111111114,0.0,0.0,13.87037037037037,0.0,0.0,0.0,25.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,MIZUNO 4144028/090 PTO,UN,4144028/090,2022-01-07 00:00:00,MIZUNO,PTO,3,2,3,1,150,CONFECÇÕES,ESPORTIVO,GERAL,VERÃO,CAMISETA REGATA
7040,371069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.44444444444444,295.55555555555554,42.22222222222222,42.22222222222222,42.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MIZUNO 4144215/9878 DARK SHADO,UN,4144215/9878,2019-11-20 00:00:00,MIZUNO,DARK SHADOW,3,2,2,1,244,CONFECÇÕES,ESPORTIVO,MASCULINO,VERÃO,BLUSA BLUSA
7041,371070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.11111111111111,168.88888888888889,0.0,21.11111111111111,42.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4140775/7560 ROSE BRIGH,UN,4140775/7560,2019-11-20 00:00:00,MIZUNO,ROSE BRIGHT,3,2,2,1,244,CONFECÇÕES,ESPORTIVO,MASCULINO,VERÃO,BLUSA BLUSA
7042,371071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.44444444444444,94.33333333333331,125.77777777777776,0.0,47.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4144029/090 PTO,UN,4144029/090,2019-09-26 00:00:00,MIZUNO,PTO,3,2,2,1,244,CONFECÇÕES,ESPORTIVO,MASCULINO,VERÃO,BLUSA BLUSA
7043,371072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.11111111111111,84.44444444444444,0.0,0.0,63.33333333333333,42.22222222222222,42.22222222222222,42.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4137152/104 AZ NOITE,UN,4137152/104,2022-09-08 00:00:00,MIZUNO,AZ NOITE,3,2,2,1,243,CONFECÇÕES,ESPORTIVO,MASCULINO,VERÃO,BERMUDA BERMUDA
7044,371073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7037037037037,102.96296296296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4144017/104 AZ NOITE,UN,4144017/104,2019-09-26 00:00:00,MIZUNO ,AZ NOITE,3,2,1,1,243,CONFECÇÕES,ESPORTIVO,FEMININO,VERÃO,BERMUDA BERMUDA
7045,371074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4141789/104 AZ NOITE,UN,4141789/104,2019-09-26 00:00:00,MIZUNO ,AZ NOITE,3,2,1,1,243,CONFECÇÕES,ESPORTIVO,FEMININO,VERÃO,BERMUDA BERMUDA
7046,371075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.66666666666666,42.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4005604/7634 AZ NOITE,UN,4005604/7634,2022-10-20 00:00:00,MIZUNO,AZ NOITE,3,2,3,1,243,CONFECÇÕES,ESPORTIVO,GERAL,VERÃO,BERMUDA BERMUDA
7047,371076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.11111111111111,42.22222222222222,0.0,85.37037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4138779/7554 VERM FOGO,UN,4138779/7554,2020-09-12 00:00:00,MIZUNO,VERM FOGO,3,2,3,1,302,CONFECÇÕES,ESPORTIVO,GERAL,VERÃO,CAMISETA M/C
7048,371077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.48148148148148,51.48148148148148,0.0,51.48148148148148,20.185185185185183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4141470/9878 DARK SHADO,UN,4141470/9878,2020-10-16 00:00:00,MIZUNO,DARK SHADOW,3,2,3,1,302,CONFECÇÕES,ESPORTIVO,GERAL,VERÃO,CAMISETA M/C
7049,371078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.33333333333333,126.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4144213/641 CZA CLARO,UN,4144213/641,2019-09-26 00:00:00,MIZUNO,CZA CLARO,3,2,3,1,302,CONFECÇÕES,ESPORTIVO,GERAL,VERÃO,CAMISETA M/C
7050,371079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4144212/7555 BLUE DIREC,UN,4144212/7555,2019-10-31 00:00:00,MIZUNO,BLUE DIRECT,3,2,3,1,150,CONFECÇÕES,ESPORTIVO,GERAL,VERÃO,CAMISETA REGATA
7051,371080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,74.0,0.0,0.0,18.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MIZUNO 4144212/9878 DARK SHADO,UN,4144212/9878,2019-10-31 00:00:00,MIZUNO,DARK SHADOW,3,2,3,1,150,CONFECÇÕES,ESPORTIVO,GERAL,VERÃO,CAMISETA REGATA
7052,371081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.22222222222222,84.44444444444444,84.44444444444444,21.11111111111111,21.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIZUNO 4140775/7467 BLUE ILUSI,UN,4140775/7467,2019-09-26 00:00:00,MIZUNO,BLUE ILUSION,3,2,2,1,244,CONFECÇÕES,ESPORTIVO,MASCULINO,VERÃO,BLUSA BLUSA
